--------------------------------------------------------------------------------
		Marvellous Infosystems Process Log
		Log file is created at : Thu Jun 19 12:03:43 2025
--------------------------------------------------------------------------------{'pid': 0, 'name': 'System Idle Process', 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 0.05859375} 
{'pid': 23844, 'name': 'svchost.exe', 'username': None, 'vms': 2.2421875} 

{'pid': 23996, 'name': 'msedge.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 73.01953125} 

{'pid': 24060, 'name': 'RuntimeBroker.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 15.01171875} 

{'pid': 24648, 'name': 'msedge.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 17.46875} 

{'pid': 24740, 'name': 'svchost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 1.80078125} 

{'pid': 24748, 'name': 'mc-extn-browserhost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 5.99609375} 

{'pid': 24792, 'name': 'RuntimeBroker.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 2.37890625} 

{'pid': 25408, 'name': 'chrome.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 28.88671875} 

{'pid': 25504, 'name': 'chrome.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 13.1171875} 

{'pid': 25536, 'name': 'powershell.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 68.89453125} 

{'pid': 25560, 'name': 'msedgewebview2.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 13.46484375} 

{'pid': 25888, 'name': 'svchost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 3.74609375} 

{'pid': 25948, 'name': 'OpenConsole.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 3.01953125} 

{'pid': 26036, 'name': 'WmiPrvSE.exe', 'username': None, 'vms': 25.13671875} 

{'pid': 26196, 'name': 'Code.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 165.5} 

{'pid': 26296, 'name': 'dwm.exe', 'username': None, 'vms': 257.1328125} 

{'pid': 26640, 'name': 'RuntimeBroker.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 2.0546875} 

{'pid': 26728, 'name': 'RuntimeBroker.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 2.90625} 

{'pid': 26836, 'name': 'msedge.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 55.859375} 

{'pid': 26964, 'name': 'svchost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 2.16796875} 

{'pid': 27044, 'name': 'chrome.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 23.6015625} 

{'pid': 27280, 'name': 'svchost.exe', 'username': None, 'vms': 2.05078125} 

{'pid': 27492, 'name': 'conhost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 1.3359375} 

{'pid': 27584, 'name': 'svchost.exe', 'username': None, 'vms': 1.98046875} 

{'pid': 27628, 'name': 'SystemSettings.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 163.67578125} 

{'pid': 27872, 'name': 'UserOOBEBroker.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 1.7890625} 

{'pid': 28060, 'name': 'servicehost.exe', 'username': None, 'vms': 19.63671875} 

{'pid': 28120, 'name': 'ctfmon.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 25.421875} 

{'pid': 28160, 'name': 'StartMenuExperienceHost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 79.7734375} 

{'pid': 28224, 'name': 'csrss.exe', 'username': None, 'vms': 2.96875} 

{'pid': 28316, 'name': 'chrome.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 525.609375} 

{'pid': 28324, 'name': 'chrome.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 68.87890625} 

{'pid': 28416, 'name': 'chrome.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 11.41796875} 

{'pid': 28452, 'name': 'conhost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 1.12890625} 

{'pid': 28556, 'name': 'explorer.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 194.41796875} 

{'pid': 28744, 'name': 'PowerToys.PowerLauncher.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 224.69921875} 

{'pid': 28996, 'name': 'RtkAudUService64.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 3.6484375} 

{'pid': 29216, 'name': 'RuntimeBroker.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 9.9609375} 

{'pid': 29256, 'name': 'PowerToys.AdvancedPaste.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 50.33984375} 

{'pid': 29308, 'name': 'Dell.UCA.Systray.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 172.30078125} 

{'pid': 29312, 'name': 'chrome.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 143.640625} 

{'pid': 29416, 'name': 'cmd.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 1.88671875} 

{'pid': 29532, 'name': 'msedge.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 16.42578125} 

{'pid': 30012, 'name': 'svchost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 10.45703125} 

{'pid': 30416, 'name': 'Dell.TechHub.Instrumentation.UserProcess.exe', 'username': None, 'vms': 34.76171875} 

{'pid': 30552, 'name': 'Code.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 700.8984375} 

{'pid': 30784, 'name': 'uihost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 13.12890625} 

{'pid': 30872, 'name': 'WhatsApp.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 301.16796875} 

{'pid': 30964, 'name': 'SearchIndexer.exe', 'username': None, 'vms': 30.09375} 

{'pid': 31012, 'name': 'pet.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 1.3671875} 

{'pid': 31160, 'name': 'browserhost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 7.09765625} 

{'pid': 31348, 'name': 'backgroundTaskHost.exe', 'username': 'DESKTOP-I3IPA56\\Riya', 'vms': 18.7734375} 

--------------------------------------------------------------------------------
